,lr,train_loss,val_loss,top1_acc,top5_acc
52,4.686047402353435e-06,0.09601406440873378,2.5337430660804494,0.648221910815623,0.8712106723600757
53,4.5294584334074295e-06,0.0912115237819897,2.557505543793789,0.6445760195282078,0.8705934613886727
54,4.37333383217848e-06,0.08577721588380378,2.5257940559010748,0.6471543966284634,0.871695748024925
55,4.217827674798846e-06,0.08352593794374448,2.6283494175621187,0.6388020543562927,0.8651176699677312
56,4.063093427071377e-06,0.08052325970642324,2.564745432452154,0.6464659021364189,0.8718661330254813
57,3.909283793017289e-06,0.07300972133259585,2.661794435036811,0.6416047137531996,0.8687800781684656
58,3.756550564175726e-06,0.07234803051777221,2.590089519129414,0.6470239999443639,0.8725181164459775
59,3.6050444698038542e-06,0.06617905258793721,2.7074344785589926,0.6504638644709023,0.8714914598865026
60,3.4549150281252644e-06,0.06454915540094917,2.7545434960908275,0.6439970582508061,0.8696215714365194
61,3.3063103987735433e-06,0.06141090743415411,2.7442806674675495,0.6428747774563258,0.8677708078335372
62,3.159377236576612e-06,0.06021627474208953,2.671095620573419,0.6512297276621787,0.8747809335707133
63,3.0142605468260967e-06,0.05371531819931865,2.6505432475411714,0.6468197118059412,0.8719956603983532
64,2.871103542174637e-06,0.05404313433457468,2.7814421940363183,0.6489869046956718,0.8723877197618782
65,2.7300475013022666e-06,0.05098543866691342,2.7324896181742004,0.6535099310114607,0.874237614053633
66,2.5912316294914232e-06,0.045308897061876824,2.8142135101927535,0.6574166156670749,0.8764995618671414
67,2.4547929212481436e-06,0.04695626792125874,2.805841192674409,0.6508924349059753,0.8714332160342717
68,2.320866025105016e-06,0.04328243801174694,2.7930114287793923,0.6548921358629132,0.8736960331590075
69,2.189583110739347e-06,0.041417948418104915,2.8590933127266362,0.6512297276621789,0.8733596097140314
70,2.061073738537635e-06,0.0402721542442901,2.754472977664482,0.6567437687771226,0.8759953613552909
71,1.935464731735117e-06,0.03750195476094151,2.897285557819896,0.6540141315233116,0.8767977356181152
72,1.8128800512565512e-06,0.03564921789236191,2.873723680251524,0.6543314301212861,0.875508547067987
73,1.6934406733817415e-06,0.03552135505812503,2.8841985715062997,0.6553215756092134,0.8763300461778123
74,1.5772644703565564e-06,0.03280342129958261,2.878934093996098,0.6556032324468679,0.8772845499054189
75,1.4644660940672628e-06,0.030664757277492186,2.901779426341994,0.6574913764326251,0.8774714518192944
76,1.3551568628929434e-06,0.029004594184119593,2.927828425853446,0.6593786511071552,0.8778643804940469
77,1.249444651847702e-06,0.028358768640746684,2.9701783235706234,0.6598080908534562,0.8785737384555469
78,1.1474337861210543e-06,0.025670545095775772,2.94972976386262,0.6605000625904082,0.8787988900634249
79,1.049224938121548e-06,0.025690454672473502,2.9379516423604146,0.6573792352842991,0.8769672513074441
80,9.549150281252633e-07,0.023495015707022,2.9676985359933394,0.6576026482697226,0.8791344441971737
81,8.645971286271914e-07,0.022109128521676635,2.9523002893160397,0.657622642427952,0.8784624666184487
82,7.783603724899257e-07,0.02064261583521335,3.0032447413964705,0.6623864679537107,0.8797142747858017
83,6.962898649802813e-07,0.01992442293442005,2.9619304678942027,0.6630410593078895,0.8810408437187046
84,6.184665997806822e-07,0.019444176790074295,3.052281291861282,0.6618648812173141,0.8799194322354512
85,5.449673790581611e-07,0.018892399573498284,3.056906292883403,0.663004548236341,0.8793595958050517
86,4.758647376699032e-07,0.018556138440351297,3.058791665084054,0.6626681247913653,0.8801819642261045
87,4.112268715800954e-07,0.016088429681012296,3.1015107647368794,0.6637330310448433,0.8802558556804271
88,3.511175705587433e-07,0.01570947159370276,3.1497558409517463,0.6623682124179371,0.8801063341493268
89,2.9559615522887275e-07,0.01676971319677259,3.1132358994210154,0.6644441276287971,0.8811538541782575
90,2.4471741852423233e-07,0.016111790461026863,3.163194298173822,0.6641633401023697,0.8813963920106821
91,1.985315716152852e-07,0.01431830704886533,3.160055372560993,0.6647796817625455,0.8815459135417826
92,1.5708419435684515e-07,0.01496433621534342,3.1786556547623506,0.6639199329587182,0.8808356862690552
93,1.2041619030626336e-07,0.014869000099685196,3.1656997034139027,0.664106834872594,0.8816954350728831
94,8.856374635655638e-08,0.013564055884661207,3.158904314468922,0.663247086068766,0.8816206743073328
95,6.155829702431169e-08,0.011861788233558483,3.1626574478366156,0.6640320741070438,0.8818449566039837
96,3.942649342761117e-08,0.01309893061225058,3.1616496125761966,0.6642937367864695,0.8820318585178591
97,2.2190176984600017e-08,0.012817883629127667,3.1634942842157265,0.6637704114276175,0.8815459135417826
98,9.866357858642204e-09,0.012833946385383883,3.1630160075625735,0.664181595638144,0.8816580546901076
99,2.4671981713419995e-09,0.01237952648083681,3.162803977300108,0.6644806387003449,0.8817701958384333
